"TEMPERATURE","20.7","Salle des machines","20180425030404",
"TEMPERATURE","20.7","Salle des machines","20180425030504",
"TEMPERATURE","20.7","Salle des machines","20180425030604",
"TEMPERATURE","20.7","Salle des machines","20180425030703",
"TEMPERATURE","20.7","Salle des machines","20180425030803",
"TEMPERATURE","20.7","Salle des machines","20180425030904",
"TEMPERATURE","20.7","Salle des machines","20180425031004",
"TEMPERATURE","20.6","Salle des machines","20180425031104",
"TEMPERATURE","20.6","Salle des machines","20180425031204",
"TEMPERATURE","20.6","Salle des machines","20180425031304",
"TEMPERATURE","20.6","Salle des machines","20180425031404",
"TEMPERATURE","20.6","Salle des machines","20180425031504",
"TEMPERATURE","20.6","Salle des machines","20180425031603",
"TEMPERATURE","20.6","Salle des machines","20180425031704",
"TEMPERATURE","20.6","Salle des machines","20180425031804",
"TEMPERATURE","20.6","Salle des machines","20180425031904",
"TEMPERATURE","20.6","Salle des machines","20180425032004",
"TEMPERATURE","20.7","Salle des machines","20180425032104",
"TEMPERATURE","20.8","Salle des machines","20180425032204",
"TEMPERATURE","20.8","Salle des machines","20180425032304",
"TEMPERATURE","20.8","Salle des machines","20180425032404",
"TEMPERATURE","20.8","Salle des machines","20180425032504",
"TEMPERATURE","20.8","Salle des machines","20180425032603",
"TEMPERATURE","20.8","Salle des machines","20180425032704",
"TEMPERATURE","20.8","Salle des machines","20180425032804",
"TEMPERATURE","20.8","Salle des machines","20180425032904",
"TEMPERATURE","20.7","Salle des machines","20180425033004",
"TEMPERATURE","20.7","Salle des machines","20180425033104",
"TEMPERATURE","20.7","Salle des machines","20180425033204",
"TEMPERATURE","20.7","Salle des machines","20180425033304",
"TEMPERATURE","20.7","Salle des machines","20180425033403",
"TEMPERATURE","20.6","Salle des machines","20180425033503",
"TEMPERATURE","20.6","Salle des machines","20180425033604",
"TEMPERATURE","20.6","Salle des machines","20180425033704",
"TEMPERATURE","20.6","Salle des machines","20180425033804",
"TEMPERATURE","20.6","Salle des machines","20180425033904",
"TEMPERATURE","20.6","Salle des machines","20180425034004",
"TEMPERATURE","20.6","Salle des machines","20180425034104",
"TEMPERATURE","20.6","Salle des machines","20180425034204",
"TEMPERATURE","20.6","Salle des machines","20180425034304",
"TEMPERATURE","20.6","Salle des machines","20180425034404",
"TEMPERATURE","20.6","Salle des machines","20180425034504",
"TEMPERATURE","20.6","Salle des machines","20180425034604",
"TEMPERATURE","20.6","Salle des machines","20180425034704",
"TEMPERATURE","20.6","Salle des machines","20180425034803",
"TEMPERATURE","20.6","Salle des machines","20180425034903",
"TEMPERATURE","20.7","Salle des machines","20180425035004",
"TEMPERATURE","20.8","Salle des machines","20180425035104",
"TEMPERATURE","20.8","Salle des machines","20180425035204",
"TEMPERATURE","20.8","Salle des machines","20180425035304",
"TEMPERATURE","20.8","Salle des machines","20180425035404",
"TEMPERATURE","20.8","Salle des machines","20180425035503",
"TEMPERATURE","20.8","Salle des machines","20180425035603",
"TEMPERATURE","20.8","Salle des machines","20180425035704",
"TEMPERATURE","20.7","Salle des machines","20180425035804",
"TEMPERATURE","20.7","Salle des machines","20180425035904",
"TEMPERATURE","20.7","Salle des machines","20180425040004",
"TEMPERATURE","20.7","Salle des machines","20180425040104",
"TEMPERATURE","20.7","Salle des machines","20180425040203",
"TEMPERATURE","20.7","Salle des machines","20180425040303",
"TEMPERATURE","20.7","Salle des machines","20180425040404",
"TEMPERATURE","20.6","Salle des machines","20180425040504",
"TEMPERATURE","20.6","Salle des machines","20180425040604",
"TEMPERATURE","20.6","Salle des machines","20180425040704",
"TEMPERATURE","20.6","Salle des machines","20180425040804",
"TEMPERATURE","20.6","Salle des machines","20180425040904",
"TEMPERATURE","20.6","Salle des machines","20180425041004",
"TEMPERATURE","20.6","Salle des machines","20180425041104",
"TEMPERATURE","20.6","Salle des machines","20180425041203",
"TEMPERATURE","20.6","Salle des machines","20180425041304",
"TEMPERATURE","20.6","Salle des machines","20180425041404",
"TEMPERATURE","20.7","Salle des machines","20180425041504",
"TEMPERATURE","20.7","Salle des machines","20180425041604",
"TEMPERATURE","20.7","Salle des machines","20180425041704",
"TEMPERATURE","20.8","Salle des machines","20180425041804",
"TEMPERATURE","20.8","Salle des machines","20180425041904",
"TEMPERATURE","20.8","Salle des machines","20180425042004",
"TEMPERATURE","20.8","Salle des machines","20180425042103",
"TEMPERATURE","20.8","Salle des machines","20180425042203",
"TEMPERATURE","20.8","Salle des machines","20180425042304",
"TEMPERATURE","20.7","Salle des machines","20180425042404",
"TEMPERATURE","20.7","Salle des machines","20180425042504",
"TEMPERATURE","20.7","Salle des machines","20180425042604",
"TEMPERATURE","20.7","Salle des machines","20180425042704",
"TEMPERATURE","20.6","Salle des machines","20180425042804",
"TEMPERATURE","20.6","Salle des machines","20180425042904",
"TEMPERATURE","20.6","Salle des machines","20180425043004",
"TEMPERATURE","20.6","Salle des machines","20180425043103",
"TEMPERATURE","20.6","Salle des machines","20180425043203",
"TEMPERATURE","20.6","Salle des machines","20180425043304",
"TEMPERATURE","20.6","Salle des machines","20180425043404",
"TEMPERATURE","20.6","Salle des machines","20180425043504",
"TEMPERATURE","20.6","Salle des machines","20180425043604",
"TEMPERATURE","20.6","Salle des machines","20180425043704",
"TEMPERATURE","20.6","Salle des machines","20180425043804",
"TEMPERATURE","20.6","Salle des machines","20180425043904",
"TEMPERATURE","20.6","Salle des machines","20180425044003",
"TEMPERATURE","20.6","Salle des machines","20180425044103",
"TEMPERATURE","20.6","Salle des machines","20180425044204",
"TEMPERATURE","20.6","Salle des machines","20180425044304",
"TEMPERATURE","20.6","Salle des machines","20180425044404",
"TEMPERATURE","20.7","Salle des machines","20180425044504",
"TEMPERATURE","20.7","Salle des machines","20180425044604",
"TEMPERATURE","20.8","Salle des machines","20180425044704",
"TEMPERATURE","20.8","Salle des machines","20180425044804",
"TEMPERATURE","20.8","Salle des machines","20180425044903",
"TEMPERATURE","20.7","Salle des machines","20180425045003",
"TEMPERATURE","20.7","Salle des machines","20180425045104",
"TEMPERATURE","20.7","Salle des machines","20180425045204",
"TEMPERATURE","20.7","Salle des machines","20180425045304",
"TEMPERATURE","20.6","Salle des machines","20180425045404",
"TEMPERATURE","20.6","Salle des machines","20180425045504",
"TEMPERATURE","20.6","Salle des machines","20180425045604",
"TEMPERATURE","20.6","Salle des machines","20180425045704",
"TEMPERATURE","20.6","Salle des machines","20180425045804",
"TEMPERATURE","20.6","Salle des machines","20180425045903",
"TEMPERATURE","20.6","Salle des machines","20180425050004",
"TEMPERATURE","20.6","Salle des machines","20180425050104",
"TEMPERATURE","20.6","Salle des machines","20180425050204",
"TEMPERATURE","20.6","Salle des machines","20180425050304",
"TEMPERATURE","20.6","Salle des machines","20180425050404",
"TEMPERATURE","20.6","Salle des machines","20180425050504",
"TEMPERATURE","20.6","Salle des machines","20180425050604",
"TEMPERATURE","20.6","Salle des machines","20180425050703",
"TEMPERATURE","20.6","Salle des machines","20180425050803",
"TEMPERATURE","20.6","Salle des machines","20180425050904",
"TEMPERATURE","20.6","Salle des machines","20180425051004",
"TEMPERATURE","20.6","Salle des machines","20180425051104",
"TEMPERATURE","20.6","Salle des machines","20180425051204",
"TEMPERATURE","20.7","Salle des machines","20180425051304",
"TEMPERATURE","20.7","Salle des machines","20180425051404",
"TEMPERATURE","20.7","Salle des machines","20180425051504",
"TEMPERATURE","20.8","Salle des machines","20180425051604",
"TEMPERATURE","20.7","Salle des machines","20180425051703",
"TEMPERATURE","20.7","Salle des machines","20180425051803",
"TEMPERATURE","20.7","Salle des machines","20180425051904",
"TEMPERATURE","20.7","Salle des machines","20180425052004",
"TEMPERATURE","20.6","Salle des machines","20180425052104",
"TEMPERATURE","20.6","Salle des machines","20180425052204",
"TEMPERATURE","20.6","Salle des machines","20180425052304",
"TEMPERATURE","20.6","Salle des machines","20180425052404",
"TEMPERATURE","20.6","Salle des machines","20180425052504",
"TEMPERATURE","20.6","Salle des machines","20180425052604",
"TEMPERATURE","20.6","Salle des machines","20180425052703",
"TEMPERATURE","20.6","Salle des machines","20180425052804",
"TEMPERATURE","20.6","Salle des machines","20180425052904",
"TEMPERATURE","20.6","Salle des machines","20180425053004",
"TEMPERATURE","20.6","Salle des machines","20180425053104",
"TEMPERATURE","20.6","Salle des machines","20180425053204",
"TEMPERATURE","20.6","Salle des machines","20180425053304",
"TEMPERATURE","20.6","Salle des machines","20180425053404",
"TEMPERATURE","20.6","Salle des machines","20180425053504",
"TEMPERATURE","20.6","Salle des machines","20180425053604",
"TEMPERATURE","20.6","Salle des machines","20180425053703",
"TEMPERATURE","20.6","Salle des machines","20180425053803",
"TEMPERATURE","20.6","Salle des machines","20180425053904",
"TEMPERATURE","20.7","Salle des machines","20180425054004",
"TEMPERATURE","20.7","Salle des machines","20180425054104",
"TEMPERATURE","20.7","Salle des machines","20180425054204",
"TEMPERATURE","20.7","Salle des machines","20180425054304",
"TEMPERATURE","20.7","Salle des machines","20180425054404",
"TEMPERATURE","20.7","Salle des machines","20180425054504",
"TEMPERATURE","20.7","Salle des machines","20180425054603",
"TEMPERATURE","20.7","Salle des machines","20180425054704",
"TEMPERATURE","20.6","Salle des machines","20180425054804",
"TEMPERATURE","20.6","Salle des machines","20180425054904",
"TEMPERATURE","20.6","Salle des machines","20180425055004",
"TEMPERATURE","20.6","Salle des machines","20180425055104",
"TEMPERATURE","20.6","Salle des machines","20180425055204",
"TEMPERATURE","20.6","Salle des machines","20180425055303",
"TEMPERATURE","20.6","Salle des machines","20180425055403",
"TEMPERATURE","20.6","Salle des machines","20180425055504",
"TEMPERATURE","20.6","Salle des machines","20180425055604",
"TEMPERATURE","20.7","Salle des machines","20180425055704",
"TEMPERATURE","20.7","Salle des machines","20180425055804",
"TEMPERATURE","20.7","Salle des machines","20180425055904",
"TEMPERATURE","20.7","Salle des machines","20180425060004",
"TEMPERATURE","20.8","Salle des machines","20180425060104",
"TEMPERATURE","20.8","Salle des machines","20180425060204",
"TEMPERATURE","20.8","Salle des machines","20180425060303",
"TEMPERATURE","20.8","Salle des machines","20180425060403",
"TEMPERATURE","20.9","Salle des machines","20180425060504",
"TEMPERATURE","20.9","Salle des machines","20180425060604",
"TEMPERATURE","20.9","Salle des machines","20180425060704",
"TEMPERATURE","20.9","Salle des machines","20180425060804",
"TEMPERATURE","20.9","Salle des machines","20180425060904",
"TEMPERATURE","20.9","Salle des machines","20180425061004",
"TEMPERATURE","21.0","Salle des machines","20180425061104",
"TEMPERATURE","21.0","Salle des machines","20180425061203",
"TEMPERATURE","21.0","Salle des machines","20180425061304",
"TEMPERATURE","21.0","Salle des machines","20180425061404",
"TEMPERATURE","21.0","Salle des machines","20180425061504",
"TEMPERATURE","21.0","Salle des machines","20180425061604",
"TEMPERATURE","20.9","Salle des machines","20180425061704",
"TEMPERATURE","20.9","Salle des machines","20180425061804",
"TEMPERATURE","20.9","Salle des machines","20180425061903",
"TEMPERATURE","20.9","Salle des machines","20180425062003",
"TEMPERATURE","20.9","Salle des machines","20180425062104",
"TEMPERATURE","20.9","Salle des machines","20180425062204",
"TEMPERATURE","20.9","Salle des machines","20180425062304",
"TEMPERATURE","20.9","Salle des machines","20180425062404",
"TEMPERATURE","20.9","Salle des machines","20180425062504",
